,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
1688,368098610.0,2023-01-01T00:00:06,47.66276,-122.38749,0.1,335.7,511.0,SEA WARRIOR,IMO0563829,WDK8907,30.0,0.0,35.0,10.0,3.1,30.0,A
1689,366855000.0,2023-01-01T00:00:03,48.01238,-122.62606,9.6,152.8,154.0,FLORIDA,IMO9568469,WFAF,80.0,0.0,183.0,32.0,12.2,80.0,A
1690,367504960.0,2023-01-01T00:00:06,29.40039,-94.75149,0.4,129.7,127.0,NATCHEZ EXPRESS,,WDF9419,31.0,12.0,26.0,9.0,,57.0,A
1691,477137600.0,2023-01-01T00:00:04,39.34395,-75.43005,13.5,317.2,317.0,ORIENTAL JUBILEE,IMO9763813,VRPP5,80.0,0.0,225.0,,,80.0,A
1692,367672380.0,2023-01-01T00:00:10,29.87755,-91.21016,4.3,359.5,6.0,WAYNE BETHEL,,WDH9869,31.0,12.0,26.0,9.0,,57.0,A
1693,367143380.0,2023-01-01T00:00:07,37.0594,-89.31067,3.8,193.7,188.0,MICHAEL POINDEXTER,,WDD4332,31.0,0.0,41.0,14.0,,57.0,A
1694,368004350.0,2023-01-01T00:00:05,34.42657,-86.3506,5.8,90.0,87.0,ROGER L KNIGHT,,WDJ7200,31.0,12.0,39.0,12.0,,52.0,A
1695,538009901.0,2023-01-01T00:00:03,27.85683,-90.34933,6.0,51.0,48.0,WEST VELA,IMO9609407,V7A5316,90.0,0.0,228.0,42.0,10.0,90.0,A
1696,319073100.0,2023-01-01T00:00:05,24.11254,-84.62485,13.3,116.1,118.0,NEMEA,IMO9711286,ZGEI8,70.0,0.0,199.0,32.0,13.0,70.0,A
1697,636017064.0,2023-01-01T00:00:00,49.28922,-123.06809,0.0,203.1,180.0,PHAEDRA,IMO9737589,D5JD2,70.0,5.0,229.0,32.0,14.4,70.0,A
1698,368084430.0,2023-01-01T00:00:09,30.11546,-90.98619,6.6,277.2,511.0,MADISON NICOLE,IMO7207906,WDK7572,31.0,0.0,24.0,9.0,2.4,31.0,A
1699,367532820.0,2023-01-01T00:00:00,36.92234,-89.11681,0.0,196.4,22.0,ELEANOR G MCDONALD,,WDG4086,31.0,0.0,38.0,13.0,,52.0,A
1700,366989360.0,2023-01-01T00:00:09,38.10147,-122.26953,0.0,304.1,144.0,INTINTOLI,IMO9144653,WCX2709,60.0,0.0,41.0,12.0,1.5,60.0,A
1701,366992040.0,2023-01-01T00:00:05,29.26028,-89.36392,0.0,232.8,511.0,OCEAN PRIDE,,WDC2374,31.0,0.0,19.0,7.0,,52.0,A
1702,367477560.0,2023-01-01T00:00:02,29.80034,-92.24306,6.9,294.7,295.0,CAPT PIC NAQUIN,,WDF6760,31.0,0.0,25.0,9.0,,90.0,A
1703,366793760.0,2023-01-01T00:00:06,32.71489,-117.17377,0.5,85.5,511.0,ADVENTURE HORNBLOWER,,WDA3017,60.0,5.0,43.0,10.0,,60.0,A
1704,368018190.0,2023-01-01T00:00:02,27.92236,-82.4463,0.0,198.0,45.0,TRINITY,,WDJ8617,52.0,0.0,32.0,14.0,6.0,52.0,A
1705,316001257.0,2023-01-01T00:00:04,49.35462,-123.32294,19.5,211.8,212.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,60.0,A
1706,366967550.0,2023-01-01T00:00:02,36.87058,-89.12577,7.9,191.0,199.0,DENNIS T DELANEY,,WDB8991,31.0,0.0,47.0,12.0,,57.0,A
1707,338926283.0,2023-01-01T00:00:02,42.93388,-78.90519,0.3,360.0,511.0,,,,0.0,15.0,0.0,0.0,0.0,0.0,A
1708,303200000.0,2023-01-01T00:00:04,29.47217,-94.95701,0.0,169.8,100.0,TAURUS,IMO7819498,WDB6361,31.0,0.0,22.0,7.0,,32.0,A
1709,368087080.0,2023-01-01T00:00:03,38.01783,-90.09423,0.0,360.0,511.0,T.R. STONE,,WDK7714,79.0,0.0,19.0,7.0,0.0,79.0,A
1710,229752000.0,2023-01-01T00:00:03,32.01221,-80.80091,9.3,142.4,143.0,JULIA OLDENDORFF,IMO9684469,9HA3578,70.0,0.0,199.0,32.0,13.0,70.0,A
1711,566088000.0,2023-01-01T00:00:00,31.93208,-79.01901,1.0,54.3,154.0,DON CARLOS,IMO9122655,9V9243,70.0,0.0,227.0,32.0,11.0,70.0,A
1712,367473520.0,2023-01-01T00:00:00,35.99782,-76.46683,6.9,69.3,73.0,ISLAND PILOT,,WDF6368,31.0,12.0,19.0,7.0,,57.0,A
1713,367399980.0,2023-01-01T00:00:00,40.92862,-73.91347,0.0,259.2,10.0,ARABIAN SEA,IMO8741832,WDG2228,31.0,1.0,31.0,11.0,5.2,31.0,A
1714,367743160.0,2023-01-01T00:00:05,29.82131,-93.97436,0.0,360.0,511.0,WEBB CROSBY,,WDI8889,31.0,15.0,,,,99.0,A
1715,367320160.0,2023-01-01T00:00:02,28.18033,-83.06524,11.5,153.8,173.0,HONOR,IMO9484950,WDE2080,31.0,0.0,28.0,9.0,4.0,31.0,A
1716,636012589.0,2023-01-01T00:00:01,28.46065,-95.58247,13.0,58.0,56.0,FORMOSA THIRTEEN,IMO9272503,A8GJ7,80.0,0.0,179.0,32.0,12.0,80.0,A
1717,367331330.0,2023-01-01T00:00:07,37.83159,-76.28146,0.0,284.3,511.0,G P KIMBERLY,IMO7108576,WCY2043,30.0,0.0,50.0,11.0,3.3,30.0,A
1718,367535290.0,2023-01-01T00:00:08,36.95929,-89.09565,0.0,360.0,7.0,WILLIAM E STRAIT,,WDG4318,31.0,12.0,56.0,13.0,,57.0,A
1719,367661340.0,2023-01-01T00:00:06,40.64472,-74.02893,0.0,360.0,511.0,NYPD 701,,WDH8774,90.0,0.0,,,,55.0,A
1720,367561320.0,2023-01-01T00:00:00,27.83724,-97.09776,0.1,31.9,511.0,MR ROLAND,,WDG6848,31.0,0.0,19.0,7.0,,99.0,A
1721,368004310.0,2023-01-01T00:00:05,38.72355,-90.16638,4.6,26.8,511.0,NICK G BUFORD,IMO8836572,WDJ7196,31.0,15.0,39.0,12.0,,0.0,A
1722,316033399.0,2023-01-01T00:00:07,49.29008,-123.07222,1.0,19.9,511.0,SST SALISH,IMO9744489,CFCP,31.0,0.0,,,,31.0,A
1723,367503920.0,2023-01-01T00:00:03,29.74421,-95.09682,0.0,131.9,511.0,BROOKE BANTA,,WDF9317,31.0,15.0,21.0,8.0,,52.0,A
1724,368187170.0,2023-01-01T00:00:05,17.9367,-66.15634,0.0,218.3,145.0,CABO PEYO,IMO7306790,WDM2338,31.0,0.0,74.0,14.0,6.0,31.0,A
1725,369970657.0,2023-01-01T00:00:00,35.07297,-90.11837,0.0,291.0,104.0,GEORGE C GRUGETT,,AENJ,31.0,0.0,34.0,10.0,,31.0,A
1726,367138470.0,2023-01-01T00:00:02,28.58404,-96.18855,5.1,34.0,33.0,MIA KELLEY,,WDD3950,31.0,12.0,26.0,9.0,,31.0,A
1727,367042160.0,2023-01-01T00:00:04,29.9624,-90.28333,0.3,119.1,511.0,EDWARD TERREL,,WYQ8387,31.0,0.0,18.0,7.0,,31.0,A
1728,367543810.0,2023-01-01T00:00:07,39.90604,-91.4256,3.0,224.8,511.0,SIR-BRI,,WDG5149,31.0,15.0,18.0,,,31.0,A
1729,360000000.0,2023-01-01T00:00:07,38.54003,-90.24997,0.0,160.9,511.0,INGRAM DUPO,,0000000,90.0,15.0,52.0,14.0,3.3,90.0,A
1730,366971350.0,2023-01-01T00:00:07,47.07514,-90.99028,12.8,63.9,64.0,PHILIP R CLARKE,IMO5277062,WDH7554,70.0,1.0,228.0,21.0,8.0,70.0,A
1731,367592460.0,2023-01-01T00:00:03,26.71605,-80.04785,0.0,163.3,511.0,FREE SPIRIT,,WDG9913,37.0,,27.0,,,,B
1732,367080390.0,2023-01-01T00:00:00,29.96999,-90.25675,3.2,278.9,270.0,KEN T SMITH,,WDC8014,31.0,12.0,29.0,10.0,,52.0,A
1733,368067690.0,2023-01-01T00:00:02,30.06941,-93.34371,0.1,219.0,44.0,MARK GLAAB,,WDK5725,57.0,12.0,114.0,34.0,2.9,57.0,A
1734,367760890.0,2023-01-01T00:00:01,26.08248,-80.11498,0.0,149.6,88.0,TRIDENT,IMO9812042,WDJ2703,31.0,0.0,30.0,13.0,4.7,52.0,A
1735,367198950.0,2023-01-01T00:00:01,40.63686,-74.19767,0.0,269.1,14.0,JAMES WILLIAM,IMO8654364,WDH5573,31.0,0.0,23.0,9.0,,52.0,A
1736,366870980.0,2023-01-01T00:00:01,36.91243,-76.17801,0.1,294.3,511.0,JOYCE D BROWN,IMO8976487,WDA9975,31.0,0.0,23.0,7.0,,52.0,A
1737,366917120.0,2023-01-01T00:00:09,35.12677,-92.73249,5.3,160.6,511.0,MARY ELIZABETH,,WCX8058,31.0,0.0,34.0,10.0,,31.0,A
1738,366973730.0,2023-01-01T00:00:01,48.51114,-122.60873,0.0,0.0,511.0,SIOUX ARROW,,WAG6168,60.0,0.0,12.0,4.0,,53.0,A
1739,368133450.0,2023-01-01T00:00:04,33.72016,-118.23169,9.4,230.5,232.0,DARELL HIATT,IMO1301246,WDL4645,31.0,12.0,27.0,10.0,3.3,31.0,A
1740,319209400.0,2023-01-01T00:00:08,26.09767,-80.16734,0.0,231.5,217.0,RHINO,,ZGOG8,37.0,0.0,25.0,8.0,7.7,37.0,A
1741,319108200.0,2023-01-01T00:00:00,25.77219,-80.14198,0.0,235.8,325.0,DEFIANT,IMO1011290,ZGCJ6,0.0,0.0,42.0,10.0,2.1,0.0,A
1742,367471080.0,2023-01-01T00:00:00,33.71953,-118.11096,1.1,91.3,350.0,ISABEL L,,WDF6141,60.0,0.0,27.0,5.0,,42.0,A
1743,367799330.0,2023-01-01T00:00:08,30.05885,-93.58826,5.8,91.1,88.0,PINTAIL,,WDJ6593,31.0,12.0,17.0,8.0,,57.0,A
1744,367083810.0,2023-01-01T00:00:04,29.5675,-90.38626,4.6,204.1,203.0,XENA,,WDF2366,31.0,12.0,19.0,7.0,,57.0,A
1745,367386570.0,2023-01-01T00:00:04,29.83199,-91.17654,4.8,157.8,511.0,HERBERT J PLAISANCE,,WDE6917,31.0,0.0,19.0,8.0,,52.0,A
1746,368160970.0,2023-01-01T00:00:00,30.06089,-90.86528,0.0,277.9,511.0,GRAIN EXPRESS,,WDL7521,31.0,0.0,30.0,10.0,3.0,31.0,A
1747,311062000.0,2023-01-01T00:00:01,27.72963,-91.10848,0.0,274.9,140.0,HELIX PRODUCER I,IMO8420115,C6RK2,90.0,3.0,161.0,29.0,8.6,7.0,A
1748,255806183.0,2023-01-01T00:00:02,29.73478,-95.13376,7.5,94.9,95.0,INDUSTRIALCONFIDENCE,IMO9810331,CQAI5,79.0,0.0,100.0,21.0,8.6,79.0,A
1749,367750340.0,2023-01-01T00:00:08,35.13382,-90.13172,0.0,24.0,282.0,ST SIMON,,WDI9604,31.0,12.0,,,,57.0,A
1750,367702430.0,2023-01-01T00:00:01,30.00779,-90.7923,0.9,152.4,323.0,SAFETY GLORY,,WDI4827,31.0,0.0,21.0,8.0,,31.0,A
1751,367314830.0,2023-01-01T00:00:01,29.81689,-90.00577,0.1,207.3,511.0,MISS RAE ANNE,,WBO2481,60.0,0.0,19.0,5.0,,0.0,A
1752,538007674.0,2023-01-01T00:00:08,23.16986,-79.94846,11.6,104.7,105.0,ES JASMINE,IMO9738387,V7MN6,70.0,0.0,182.0,30.0,11.0,70.0,A
1753,367610650.0,2023-01-01T00:00:06,28.93763,-89.02482,7.9,59.5,63.0,IRISH,IMO9721841,WDH3763,90.0,0.0,59.0,12.0,3.6,70.0,A
1754,367119160.0,2023-01-01T00:00:04,48.72204,-122.51432,0.0,216.0,175.0,HOKULANI,IMO7417422,WDI9073,31.0,0.0,34.0,10.0,4.9,32.0,A
1755,538008166.0,2023-01-01T00:00:04,28.89587,-89.09085,12.3,57.3,59.0,SEA EAGLE,IMO9849045,V7A2034,80.0,0.0,183.0,32.0,11.4,80.0,A
1756,367787650.0,2023-01-01T00:00:04,29.85331,-89.97927,9.3,200.4,204.0,JUSTICE,,WDJ5437,31.0,12.0,23.0,9.0,,57.0,A
1757,368047220.0,2023-01-01T00:00:02,30.12972,-91.02826,0.1,36.0,511.0,VIRGINIA,,WDK3640,52.0,15.0,23.0,9.0,0.0,52.0,A
1758,367081140.0,2023-01-01T00:00:04,29.93449,-89.98749,0.1,328.2,511.0,GALLANT FOX,,WDI6731,31.0,0.0,20.0,7.0,,31.0,A
1759,367379670.0,2023-01-01T00:00:04,39.21442,-76.57341,0.0,235.3,511.0,REID MCALLISTER,IMO9549530,WDE6394,31.0,15.0,23.0,10.0,,90.0,A
1760,367526160.0,2023-01-01T00:00:03,40.64756,-89.61074,0.0,266.3,511.0,PRAIRIE LAND,,WDG3450,31.0,0.0,19.0,,,31.0,A
1761,258910000.0,2023-01-01T00:00:02,28.57338,-95.40052,15.6,55.0,55.0,BOW SIRIUS,IMO9215294,LACQ7,80.0,0.0,182.0,32.0,11.5,80.0,A
1762,367148890.0,2023-01-01T00:00:01,38.87475,-77.02109,0.0,291.2,511.0,CAPITAL ELITE,,WDD4777,60.0,0.0,21.0,5.0,,60.0,A
1763,338878000.0,2023-01-01T00:00:02,29.14639,-90.20597,0.0,151.3,161.0,RENEE,IMO9704271,WDH7420,90.0,0.0,84.0,18.0,5.9,90.0,A
1764,355600000.0,2023-01-01T00:00:05,40.27537,-73.82152,9.6,184.1,185.0,KARAVAS,IMO9420631,3EYL9,80.0,0.0,243.0,42.0,14.6,80.0,A
1765,338926425.0,2023-01-01T00:00:07,26.05433,-97.21163,0.0,188.9,119.0,CG JACOB POROO,,NJPO,90.0,0.0,,,,0.0,A
1766,366911650.0,2023-01-01T00:00:03,29.09977,-90.16217,0.4,331.4,511.0,HARVEY SPUR,IMO8980701,WDH2201,90.0,0.0,60.0,14.0,4.1,70.0,A
1767,367015530.0,2023-01-01T00:00:05,33.97301,-118.44667,0.0,360.0,511.0,ENTERTAINER,,WCQ6000,60.0,0.0,34.0,9.0,,60.0,A
1768,368091250.0,2023-01-01T00:00:03,29.36582,-89.5329,0.0,352.7,281.0,MISS KATE,,WDK8144,90.0,12.0,0.0,0.0,2.8,90.0,A
1769,367724780.0,2023-01-01T00:00:09,29.40645,-94.74455,0.3,44.6,45.0,BRENDA L MURRAY II,,WDI7040,31.0,12.0,,,,57.0,A
1770,367702460.0,2023-01-01T00:00:01,30.00408,-90.79634,2.0,13.7,225.0,SAFETY JOURNEY,,WDI4830,31.0,0.0,21.0,8.0,,31.0,A
1771,368088250.0,2023-01-01T00:00:03,29.96236,-93.86255,0.0,244.6,511.0,CONNER P,IMO121351500,WDK7831,52.0,0.0,18.0,6.0,0.0,52.0,A
1772,367705270.0,2023-01-01T00:00:08,43.36296,-124.20087,0.0,360.0,75.0,CASEY H,IMO8872289,WDI5111,31.0,0.0,23.0,8.0,,52.0,A
1773,319121000.0,2023-01-01T00:00:05,29.60979,-95.02444,0.0,263.4,357.0,STOLT SKUA,IMO9199311,ZCPQ2,80.0,0.0,112.0,19.0,7.5,80.0,A
1774,367770270.0,2023-01-01T00:00:00,40.64818,-74.09342,8.2,65.7,57.0,CAPT BRIAN A MCALLIS,IMO9813632,WDJ3677,31.0,0.0,,,,52.0,A
1775,366967450.0,2023-01-01T00:00:04,41.32737,-88.99998,1.3,108.9,103.0,DANIEL T MARTIN,,WDB8982,31.0,12.0,39.0,13.0,,57.0,A
1776,366838050.0,2023-01-01T00:00:22,47.65721,-122.37969,0.0,0.0,511.0,STEEL TIGER,,WDA6964,37.0,,15.0,5.0,,,B
1777,367135480.0,2023-01-01T00:00:04,37.22274,-88.45577,6.2,341.5,340.0,GARYVILLE,,WDD4982,31.0,12.0,24.0,9.0,,57.0,A
1778,367713830.0,2023-01-01T00:00:05,38.46408,-82.60599,0.0,360.0,511.0,DONNA LEE II,,WDI5965,31.0,15.0,17.0,,,99.0,A
1779,367466150.0,2023-01-01T00:00:07,37.88022,-87.83686,7.1,288.0,295.0,CHARLIE G,,WDF5686,31.0,12.0,46.0,12.0,,57.0,A
1780,367335830.0,2023-01-01T00:00:06,39.84675,-75.26193,0.0,178.2,511.0,MADELINE,,WDE3220,31.0,0.0,23.0,9.0,,52.0,A
1781,248672000.0,2023-01-01T00:00:30,33.70581,-118.15807,0.1,275.7,215.0,AMARTHEA,IMO9752395,9HA4757,80.0,1.0,250.0,44.0,14.4,80.0,A
1782,319074000.0,2023-01-01T00:00:07,18.41695,-65.37356,11.4,289.4,511.0,OUR WAY,,ZCMU4,37.0,0.0,31.0,8.0,,37.0,A
1783,368120610.0,2023-01-01T00:00:09,29.62217,-91.0156,5.4,93.9,511.0,DODSON THORNTON,,WDL3330,52.0,15.0,25.0,8.0,0.0,52.0,A
1784,367643990.0,2023-01-01T00:00:32,28.72668,-88.28547,4.4,242.8,232.0,JAVA,IMO9724245,WDH7025,90.0,0.0,54.0,12.0,3.6,70.0,A
1785,367660660.0,2023-01-01T00:00:08,38.43158,-82.42479,3.9,68.7,511.0,JAMES G HINES,,WDH8704,31.0,12.0,40.0,14.0,,57.0,A
1786,538006194.0,2023-01-01T00:00:14,26.91133,-91.57101,0.0,207.0,165.0,DEEPWATER ATLAS,IMO9735268,V7KR2,99.0,3.0,228.0,43.0,14.0,99.0,A
1787,375009000.0,2023-01-01T00:00:52,48.77782,-123.10591,0.1,179.7,511.0,TRISTAN,,J8Y2726,37.0,5.0,29.0,7.0,,36.0,A
1788,636093089.0,2023-01-01T00:00:54,38.92805,-76.42138,0.1,44.1,24.0,BBC SATURN,IMO9932127,5LEY5,70.0,1.0,179.0,30.0,10.2,70.0,A
1789,538005314.0,2023-01-01T00:00:37,27.17008,-90.50415,0.1,318.0,155.0,OCEAN BLACKHORNET,IMO9618903,V7CS5,90.0,3.0,229.0,36.0,12.0,90.0,A
1790,368142750.0,2023-01-01T00:00:01,30.00076,-89.97466,4.5,264.1,261.0,NYQUIST,,WDL5618,31.0,0.0,21.0,9.0,0.0,31.0,A
1791,538002511.0,2023-01-01T00:00:03,29.80495,-90.0059,13.2,192.0,194.0,AJAX,IMO9296808,V7JF9,70.0,0.0,224.0,32.0,14.2,70.0,A
1792,241613000.0,2023-01-01T00:00:23,23.79753,-81.24537,7.5,251.3,254.0,CAP PORT ARTHUR,IMO9829801,SVDA5,80.0,0.0,277.0,48.0,9.9,80.0,A
1793,367569630.0,2023-01-01T00:00:32,40.63929,-74.15221,0.0,360.0,511.0,G L 501,,WDG7669,90.0,,86.0,,,,B
1794,367187130.0,2023-01-01T00:00:01,32.83791,-79.92807,0.0,360.0,511.0,COLUMBIA RIVER,,WDD7488,60.0,2.0,11.0,4.0,,53.0,A
1795,367531970.0,2023-01-01T00:00:05,41.8905,-87.61218,0.0,74.7,511.0,GOTTA GO NOW,,WDG4007,60.0,0.0,17.0,,,6.0,A
1796,367424090.0,2023-01-01T00:00:01,38.33264,-82.5812,0.0,360.0,511.0,HERITAGE,,WDF2035,31.0,15.0,18.0,6.0,,31.0,A
1797,338173126.0,2023-01-01T00:00:24,47.63149,-122.34021,0.0,1.8,511.0,CHING SHIH,,,37.0,,12.0,,,,B
1798,303272000.0,2023-01-01T00:00:03,32.70619,-117.23615,0.0,191.5,125.0,ROBERT GORDON SPROUL,,WSQ2674,90.0,5.0,38.0,9.0,2.9,90.0,A
1799,367512870.0,2023-01-01T00:00:04,30.03563,-90.68455,0.0,21.6,233.0,CAPT TRACY L CHERAMI,,WDG2169,31.0,15.0,26.0,,,31.0,A
1800,367390720.0,2023-01-01T00:00:05,29.13306,-91.18024,0.1,360.0,511.0,INTRUDER,IMO8964123,WDE7232,60.0,15.0,50.0,9.0,1.9,60.0,A
1801,367012640.0,2023-01-01T00:00:06,39.58434,-75.59101,0.0,300.4,511.0,LINDSEY,IMO8973021,WDC3699,31.0,0.0,21.0,9.0,,52.0,A
1802,367591990.0,2023-01-01T00:00:05,43.71625,-70.12677,0.1,54.1,511.0,WABANAKI,IMO9759848,WDG9870,60.0,0.0,33.0,9.0,,69.0,A
1803,563029900.0,2023-01-01T00:00:05,36.84387,-75.14609,1.5,35.4,96.0,TAIPEI TRIUMPH,IMO9737498,9V3478,70.0,0.0,365.0,51.0,14.0,70.0,A
1804,367711830.0,2023-01-01T00:00:07,29.99025,-90.02217,0.0,265.9,343.0,AMERICAN COURAGE,,WDI5758,31.0,12.0,22.0,,,57.0,A
1805,338126792.0,2023-01-01T00:00:08,31.1007,-87.97048,0.0,360.0,511.0,INTEGRITY,,,90.0,3.0,49.0,,,33.0,A
1806,367057220.0,2023-01-01T00:00:10,39.75297,-90.6135,0.0,301.0,27.0,NORMANIA,,WDC6501,31.0,8.0,26.0,9.0,,31.0,A
1807,316005718.0,2023-01-01T00:00:06,49.18341,-122.69042,0.1,182.9,511.0,SEASPAN SCOUT,,,52.0,0.0,14.0,6.0,0.3,52.0,A
1808,368115380.0,2023-01-01T00:00:03,30.21455,-93.28101,0.0,72.6,511.0,DREDGE MBI 05,,,33.0,15.0,47.0,16.0,0.0,33.0,A
1809,477241500.0,2023-01-01T00:00:05,29.73592,-95.13338,0.0,316.0,93.0,BERGE NANTONG,IMO9317987,VRBU6,80.0,0.0,225.0,36.0,12.6,80.0,A
1810,367371820.0,2023-01-01T00:00:10,17.8104,-66.3704,6.7,99.1,95.0,ANACOSTIA,IMO9544217,WDE5804,31.0,0.0,30.0,10.0,,32.0,A
1811,368126190.0,2023-01-01T00:00:04,33.73481,-118.22859,0.0,316.5,10.0,GERONIMO,IMO9903188,WDL3906,31.0,0.0,39.0,11.0,5.0,31.0,A
1812,367514360.0,2023-01-01T00:00:04,27.81972,-97.47686,4.3,117.3,111.0,SAN PEDRO,,WDG2312,31.0,12.0,25.0,,,57.0,A
1813,367086440.0,2023-01-01T00:00:05,29.13122,-89.57232,7.3,112.4,511.0,JACOB GERALD,,WDI9278,90.0,15.0,30.0,7.0,,70.0,A
1814,367299580.0,2023-01-01T00:00:02,27.85498,-97.17012,0.0,360.0,511.0,COASTAL STAR,,WDD8547,0.0,12.0,14.0,5.0,0.0,0.0,A
1815,366988260.0,2023-01-01T00:00:02,30.05872,-93.63699,5.5,270.6,511.0,MARIE M MORGAN,,WTD8936,31.0,0.0,17.0,7.0,,31.0,A
1816,367771620.0,2023-01-01T00:00:28,48.38099,-122.51241,0.0,353.6,511.0,TRUANT,,WDJ3809,37.0,,10.0,4.0,,,B
1817,564538000.0,2023-01-01T00:00:02,28.11903,-89.94385,12.7,62.4,60.0,VIYADA NAREE,IMO9722039,9V2940,70.0,8.0,182.0,30.0,9.7,70.0,A
1818,368074180.0,2023-01-01T00:00:04,30.06279,-90.89705,0.0,16.9,297.0,CHARLES REID PERRY,IMO1001243637,WDK6402,57.0,12.0,232.0,44.0,3.4,57.0,A
1819,367688770.0,2023-01-01T00:00:02,29.96783,-93.86,0.0,233.3,334.0,CAPT ROBERT J BANTA,,WDI3481,31.0,0.0,23.0,,,57.0,A
1820,368219120.0,2023-01-01T00:00:05,31.00582,-91.71718,0.0,193.6,172.0,OLIVIA H,,WDM5775,31.0,9.0,30.0,8.0,3.0,31.0,A
1821,369970656.0,2023-01-01T00:00:01,37.01621,-88.22824,0.0,314.0,353.0,KENNETH EDDY,,AEAE,31.0,12.0,41.0,10.0,2.8,31.0,A
1822,316007654.0,2023-01-01T00:01:10,49.23152,-122.77014,0.0,131.8,511.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
1823,367750650.0,2023-01-01T00:00:01,29.71886,-95.23721,0.0,360.0,16.0,MERLE GONSOULIN,,WDI9635,31.0,0.0,,,,57.0,A
1824,368199130.0,2023-01-01T00:00:07,48.42677,-123.38237,0.2,55.8,222.0,DAYBREAK,,WDM3647,37.0,15.0,22.0,6.0,2.1,37.0,A
1825,319108200.0,2023-01-01T00:01:10,25.7722,-80.14196,0.0,231.9,325.0,DEFIANT,IMO1011290,ZGCJ6,0.0,0.0,42.0,10.0,2.1,0.0,A
1826,366918910.0,2023-01-01T00:00:06,37.79383,-122.27715,0.3,298.3,308.0,CLIFFORD A BARNES,,WRN5495,90.0,0.0,,,,37.0,A
1827,367001940.0,2023-01-01T00:00:07,29.60739,-94.95046,0.0,223.6,511.0,MISS ERIN,,WDC3043,31.0,12.0,18.0,6.0,,57.0,A
1828,367007770.0,2023-01-01T00:00:04,29.85952,-90.06545,0.0,279.0,511.0,LADY JOSIE,,WDC3433,31.0,0.0,19.0,8.0,,57.0,A
1829,538008684.0,2023-01-01T00:01:04,40.64652,-74.153,5.8,194.1,170.0,NAVA ULYSSES,IMO9602186,V7A2656,70.0,0.0,180.0,30.0,9.3,70.0,A
1830,338438056.0,2023-01-01T00:01:04,29.88136,-89.63379,0.1,360.0,511.0,DREDGE MIKE HOOKS,,,33.0,3.0,71.0,13.0,0.0,33.0,A
1831,366997940.0,2023-01-01T00:01:13,27.03911,-97.44655,5.0,182.2,182.0,ROSS SALVAGGIO,IMO8635875,WDC2805,31.0,12.0,20.0,7.0,,57.0,A
1832,367656820.0,2023-01-01T00:00:09,29.42873,-94.71523,5.9,53.1,511.0,BRIANNA ELIZABETH,,WDH8320,31.0,12.0,21.0,,,57.0,A
1833,366986380.0,2023-01-01T00:00:06,46.09379,-122.92456,0.0,360.0,299.0,OREGON,,WUV6842,90.0,3.0,60.0,,,33.0,A
1834,366909530.0,2023-01-01T00:01:13,43.65767,-70.24787,0.0,300.9,511.0,RODERICK MCALLISTER,IMO6807216,WDB5428,31.0,0.0,32.0,8.0,3.8,52.0,A
1835,367702380.0,2023-01-01T00:00:01,30.01335,-90.74614,0.0,270.0,191.0,SAFETY CRUSADER,,WDI4823,31.0,0.0,21.0,8.0,,31.0,A
1836,367017460.0,2023-01-01T00:00:02,29.9864,-81.65759,0.0,240.3,511.0,ELSBETH III,IMO8983375,WCY8320,31.0,0.0,27.0,10.0,,52.0,A
1837,367003410.0,2023-01-01T00:00:08,30.55954,-87.2152,0.0,295.2,511.0,ISIDORE,,WDF2421,31.0,12.0,21.0,8.0,,57.0,A
1838,367009410.0,2023-01-01T00:00:08,29.9418,-90.16625,0.0,135.0,511.0,WEST PEARL RIVER,,WDC3517,31.0,12.0,15.0,5.0,,0.0,A
1839,368144370.0,2023-01-01T00:00:01,29.92508,-89.97574,10.0,112.7,100.0,A. THOMAS HIGGINS,IMO9907495,WDL5779,52.0,0.0,24.0,12.0,0.0,52.0,A
1840,367766740.0,2023-01-01T00:00:10,30.02854,-90.6949,5.6,232.0,511.0,SHAWN WILLIAMS,,WDJ3307,31.0,0.0,,,,31.0,A
1841,367393830.0,2023-01-01T00:00:07,40.61259,-74.2037,7.1,1.6,511.0,PATRICIA WINSLOW,IMO8841864,WDE7485,31.0,0.0,28.0,8.0,3.9,0.0,A
1842,368220710.0,2023-01-01T00:00:08,40.63375,-73.74694,0.0,151.0,96.0,CHARLES HUGHES,IMO1294624,WDM5939,52.0,0.0,29.0,10.0,3.1,52.0,A
1843,319010600.0,2023-01-01T00:00:45,26.10243,-80.16985,0.0,221.5,346.0,LADY SANDALS,,ZCYV2,37.0,5.0,35.0,7.0,,37.0,A
1844,367627020.0,2023-01-01T00:00:52,48.49167,-122.67944,0.0,9.0,511.0,GANDALF,,WDH5343,37.0,,11.0,,,,B
1845,367525310.0,2023-01-01T00:00:03,47.62807,-122.39252,0.1,81.9,511.0,TRUE LOVE,,WDG3367,37.0,,17.0,,,,B
1846,367689280.0,2023-01-01T00:01:00,37.14204,-76.37713,0.5,218.1,511.0,OVERDRAFT,,WDI3530,37.0,,14.0,4.0,,,B
